keyword,platform,pid,name,price,status,description,image_url,link,date,normalized_title,brand,model_name,product_type,is_accessory,storage_gb,trade_status,cpu_name,gpu_name,ram_gb,ssd_gb,performance_level
아이폰,번개장터,323475750,((삽니다)) 아이폰17 프로 프로맥스 미개봉 자급제 매입 구매,1700000,판매중,,https://media.bunjang.co.kr/product/323475750_1_1778118311_w{res}.jpg,https://m.bunjang.co.kr/products/323475750,2026-05-07 20:58,(()) 아이폰17 프로 프로맥스 자급제 매입 구매,애플,아이폰 17 프로,smartphone,N,,SALE,,,,,UNKNOWN
아이폰,번개장터,406616544,아이폰 13 미니 스타라이트,550000,판매중,,https://media.bunjang.co.kr/product/406616544_1_1778155121_w{res}.jpg,https://m.bunjang.co.kr/products/406616544,2026-05-07 20:58,아이폰 13 미니 스타라이트,애플,아이폰 13 미니,smartphone,N,,SALE,,,,,UNKNOWN
아이폰,번개장터,406616542,아이폰 17 블랙 256 상태 최상 팝니다.,1050000,판매중,,https://media.bunjang.co.kr/product/406616542_1_1778155121_w{res}.jpg,https://m.bunjang.co.kr/products/406616542,2026-05-07 20:58,아이폰 17 블랙 256 상태 최상 .,애플,아이폰 17,smartphone,N,,SALE,,,,,UNKNOWN
아이폰,번개장터,406616497,iPhone 아이폰7 128기가 실버 배터리 성능 100%,170210,판매중,,https://media.bunjang.co.kr/product/406616497_1_1778155109_w{res}.jpg,https://m.bunjang.co.kr/products/406616497,2026-05-07 20:58,iphone 아이폰7 128기가 실버 배터리 성능 100%,애플,아이폰 7,smartphone,N,128.0,SALE,,,,,UNKNOWN
아이폰,번개장터,406616353,핀터감성) 아이폰 13프로 핑크 케이스 일괄,13200,판매중,,https://media.bunjang.co.kr/product/406616353_1_1778155059_w{res}.jpg,https://m.bunjang.co.kr/products/406616353,2026-05-07 20:57,핀터감성) 아이폰 13프로 핑크 케이스 일괄,애플,아이폰 13 프로,CASE,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,351506012,아이폰12 프로 용 케이스,20000,판매중,,https://media.bunjang.co.kr/product/351506012_1_1777982843_w{res}.jpg,https://m.bunjang.co.kr/products/351506012,2026-05-07 20:57,아이폰12 프로 용 케이스,애플,아이폰 12 프로,CASE,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,406045458,아이폰16플러스 256G+케어플러스등등,1050000,판매중,,https://media.bunjang.co.kr/product/406045458_1_1777942442_w{res}.jpg,https://m.bunjang.co.kr/products/406045458,2026-05-07 20:57,아이폰16플러스 256g+케어플러스등등,애플,아이폰 16 플러스,smartphone,N,,SALE,,,,,UNKNOWN
아이폰,번개장터,406616296,아이폰 6s 64G,130000,판매중,,https://media.bunjang.co.kr/product/406616296_1_1778155040_w{res}.jpg,https://m.bunjang.co.kr/products/406616296,2026-05-07 20:57,아이폰 6s 64g,애플,아이폰 6,smartphone,N,,SALE,,,,,UNKNOWN
아이폰,번개장터,394691778,아이폰 XS Max 케이스,2120,판매중,,https://media.bunjang.co.kr/product/394691778_1_1773498367_w{res}.jpg,https://m.bunjang.co.kr/products/394691778,2026-05-07 20:56,아이폰 xs max 케이스,애플,,CASE,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,406080482,아이폰6s 64GB 실버  60008,125000,판매중,,https://media.bunjang.co.kr/product/406080482_1_1777977875_w{res}.jpg,https://m.bunjang.co.kr/products/406080482,2026-05-07 20:56,아이폰6s 64gb 실버 60008,애플,아이폰 6,smartphone,N,64.0,SALE,,,,,UNKNOWN
아이폰,번개장터,406075342,아이폰6s 64GB 실버  60007,124000,판매중,,https://media.bunjang.co.kr/product/406075342_1_1777954354_w{res}.jpg,https://m.bunjang.co.kr/products/406075342,2026-05-07 20:56,아이폰6s 64gb 실버 60007,애플,아이폰 6,smartphone,N,64.0,SALE,,,,,UNKNOWN
아이폰,번개장터,405576007,아이폰6s 64GB 실버  60005,127000,판매중,,https://media.bunjang.co.kr/product/405576007_1_1777790054_w{res}.jpg,https://m.bunjang.co.kr/products/405576007,2026-05-07 20:56,아이폰6s 64gb 실버 60005,애플,아이폰 6,smartphone,N,64.0,SALE,,,,,UNKNOWN
아이폰,번개장터,322074133,"아이폰16프로맥스 케이스 , 필름 , 충전기 모두 미개봉! 판매합니다",23000,판매중,,https://media.bunjang.co.kr/product/322074133_1_1744676370_w{res}.jpg,https://m.bunjang.co.kr/products/322074133,2026-05-07 20:56,"아이폰16프로맥스 케이스 , 필름 , 충전기 모두 !",애플,아이폰 16 프로맥스,FILM,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,405213786,"아이폰, 아이패드 부품액정",30000,판매중,,https://media.bunjang.co.kr/product/405213786_1_1777700218_w{res}.jpg,https://m.bunjang.co.kr/products/405213786,2026-05-07 20:55,"아이폰, 아이패드 부품액정",애플,아이패드,PARTS,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,406615916,핀터감성) 아이폰 15 핑크 케이스 일괄,10700,판매중,,https://media.bunjang.co.kr/product/406615916_1_1778154962_w{res}.jpg,https://m.bunjang.co.kr/products/406615916,2026-05-07 20:55,핀터감성) 아이폰 15 핑크 케이스 일괄,애플,아이폰 15,CASE,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,182038264,"[2M]애플정품 라이트닝케이블, 아이폰충전기, 아이폰케이블, 애플충전기",13900,판매중,,https://media.bunjang.co.kr/product/182038264_1_1776037854_w{res}.jpg,https://m.bunjang.co.kr/products/182038264,2026-05-07 20:55,"[2m]애플 라이트닝케이블, 아이폰충전기, 아이폰케이블, 애플충전기",애플,,CHARGER,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,406615876,아이폰 13 미니 핑크 256g,280000,판매중,,https://media.bunjang.co.kr/product/406615876_1_1778154931_w{res}.jpg,https://m.bunjang.co.kr/products/406615876,2026-05-07 20:55,아이폰 13 미니 핑크 256g,애플,아이폰 13 미니,smartphone,N,,SALE,,,,,UNKNOWN
아이폰,번개장터,204892589,"애플정품 아이폰이어폰,애플이어폰,USB-C, 맥북이어폰, 아이패드이어폰",18900,판매중,,https://media.bunjang.co.kr/product/204892589_1_1776037864_w{res}.jpg,https://m.bunjang.co.kr/products/204892589,2026-05-07 20:55,"애플 아이폰이어폰,애플이어폰,usb-c, 맥북이어폰, 아이패드이어폰",애플,맥북,smartphone,N,,SALE,,,,,UNKNOWN
아이폰,번개장터,396292453,아이폰7 실버 32기가 배터리100,140000,판매중,,https://media.bunjang.co.kr/product/396292453_1_1777440611_w{res}.jpg,https://m.bunjang.co.kr/products/396292453,2026-05-07 20:55,아이폰7 실버 32기가 배터리100,애플,아이폰 7,smartphone,N,32.0,SALE,,,,,UNKNOWN
아이폰,번개장터,389757326,((삽니다)) 아이폰 17 일반_프로_프로맥스 자급제 미개봉 구매,2000000,판매중,,https://media.bunjang.co.kr/product/389757326_1_1774755347_w{res}.jpg,https://m.bunjang.co.kr/products/389757326,2026-05-07 20:55,(()) 아이폰 17 일반_프로_프로맥스 자급제 구매,애플,아이폰 17,smartphone,N,,SALE,,,,,UNKNOWN
아이폰,번개장터,389756591,((삽니다)) 아이폰 17 일반_프로_프로맥스 자급제 미개봉 구매,2000000,판매중,,https://media.bunjang.co.kr/product/389756591_1_1774758707_w{res}.jpg,https://m.bunjang.co.kr/products/389756591,2026-05-07 20:55,(()) 아이폰 17 일반_프로_프로맥스 자급제 구매,애플,아이폰 17,smartphone,N,,SALE,,,,,UNKNOWN
아이폰,번개장터,406615826,아이폰14 프로맥스 정품 실리콘케이스 쵸크핑크색상,53000,판매중,,https://media.bunjang.co.kr/product/406615826_1_1778154908_w{res}.jpg,https://m.bunjang.co.kr/products/406615826,2026-05-07 20:54,아이폰14 프로맥스 실리콘케이스 쵸크핑크색상,애플,아이폰 14 프로맥스,CASE,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,406615789,[01176] 당일발송 가성비특가 아이폰14프로 256GB 외관 깨끗한,520000,판매중,,https://media.bunjang.co.kr/product/406615789_1_1778154885_w{res}.jpg,https://m.bunjang.co.kr/products/406615789,2026-05-07 20:54,[01176] 당일발송 가성비특가 아이폰14프로 256gb 외관 한,애플,아이폰 14 프로,smartphone,N,256.0,SALE,,,,,UNKNOWN
아이폰,번개장터,406615723,아이폰15프로 케이스티파이,55000,판매중,,https://media.bunjang.co.kr/product/406615723_1_1778154971_w{res}.jpg,https://m.bunjang.co.kr/products/406615723,2026-05-07 20:54,아이폰15프로 케이스티파이,애플,아이폰 15 프로,CASE,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,401001810,아이폰 충전기 새제품 개봉 벨킨 Stage 오토 트래킹 스탠드 Pro,65000,판매중,,https://media.bunjang.co.kr/product/401001810_1_1777719440_w{res}.jpg,https://m.bunjang.co.kr/products/401001810,2026-05-07 20:54,아이폰 충전기 새제품 개봉 벨킨 stage 오토 트래킹 스탠드 pro,애플,,CHARGER,Y,,SALE,,,,,UNKNOWN
아이폰,번개장터,406192033,아이폰6s 스그 64기가 성능 100,145000,판매중,,https://media.bunjang.co.kr/product/406192033_1_1778155071_w{res}.jpg,https://m.bunjang.co.kr/products/406192033,2026-05-07 20:53,아이폰6s 스그 64기가 성능 100,애플,아이폰 6,smartphone,N,64.0,SALE,,,,,UNKNOWN
아이폰,번개장터,405461258,아이폰 6s 스페이스 그래이 32gb + 강화유리  판매합니다,95000,판매중,,https://media.bunjang.co.kr/product/405461258_1_1777901537_w{res}.jpg,https://m.bunjang.co.kr/products/405461258,2026-05-07 20:53,아이폰 6s 스페이스 그래이 32gb + 강화유리,애플,아이폰 6,FILM,Y,32.0,SALE,,,,,UNKNOWN
아이폰,번개장터,406615510,아이폰 13 화이트 128기가 (부품용),110000,판매중,,https://media.bunjang.co.kr/product/406615510_1_1778154802_w{res}.jpg,https://m.bunjang.co.kr/products/406615510,2026-05-07 20:53,아이폰 13 화이트 128기가 (부품용),애플,아이폰 13,PARTS,Y,128.0,SALE,,,,,UNKNOWN
