keyword,platform,pid,name,price,status,description,image_url,link,date,normalized_title,brand,model_name,product_type,is_accessory,storage_gb
맥북,번개장터,406416095,맥북에어 m4 15인치 16/512,1600000,판매중,,https://media.bunjang.co.kr/product/406416095_1_1778069755_w{res}.jpg,https://m.bunjang.co.kr/products/406416095,2026-05-06 21:15,맥북에어 m4 15인치 16/512,애플,맥북 에어,LAPTOP,N,
맥북,번개장터,406415654,맥북 에어 M1 13인치 실버 8GB 256GB 배터리좋음,350000,판매중,,https://media.bunjang.co.kr/product/406415654_1_1778069630_w{res}.jpg,https://m.bunjang.co.kr/products/406415654,2026-05-06 21:13,맥북 에어 m1 13인치 실버 8gb 256gb 배터리좋음,애플,맥북 에어,LAPTOP,N,256.0
맥북,번개장터,406415582,[매입]미개봉 LG그램 갤럭시북 맥북 기업용 대량매입 게이밍 노트북,3000000,판매중,,https://media.bunjang.co.kr/product/406415582_1_1778069609_w{res}.jpg,https://m.bunjang.co.kr/products/406415582,2026-05-06 21:13,[매입] lg그램 갤럭시북 맥북 기업용 대량매입 게이밍 노트북,삼성,맥북,PHONE,N,
맥북,번개장터,405456356,맥북 프로 m4 pro 16인치 24GB 1TB,3300000,판매중,,https://media.bunjang.co.kr/product/405456356_1_1777975223_w{res}.jpg,https://m.bunjang.co.kr/products/405456356,2026-05-06 21:13,맥북 프로 m4 pro 16인치 24gb 1tb,애플,맥북 프로,LAPTOP,N,24.0
맥북,번개장터,406039593,아코크 랩탑 가방 (맥북14인치까지),20000,판매중,,https://media.bunjang.co.kr/product/406039593_1_1777939241_w{res}.jpg,https://m.bunjang.co.kr/products/406039593,2026-05-06 21:11,아코크 랩탑 가방 (맥북14인치까지),애플,맥북,LAPTOP,N,
맥북,번개장터,404604898,직 255 맥북 프로 14 m5 32 / 1tb 블랙,2650000,판매중,,https://media.bunjang.co.kr/product/404604898_1_1778069470_w{res}.jpg,https://m.bunjang.co.kr/products/404604898,2026-05-06 21:11,직 255 맥북 프로 14 m5 32 / 1tb 블랙,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,406415126,맥북 에어 M1 13인치 실버 램16 SSD256,600000,판매중,,https://media.bunjang.co.kr/product/406415126_1_1778069475_w{res}.jpg,https://m.bunjang.co.kr/products/406415126,2026-05-06 21:11,맥북 에어 m1 13인치 실버 램16 ssd256,애플,맥북 에어,LAPTOP,N,
맥북,번개장터,395772316,(새상품급! 배터리 100) 애플 맥북 MacBook Air M1 실버,730000,판매중,,https://media.bunjang.co.kr/product/395772316_1_1777436385_w{res}.jpg,https://m.bunjang.co.kr/products/395772316,2026-05-06 21:07,(급! 배터리 100) 애플 맥북 macbook air m1 실버,애플,맥북,LAPTOP,N,
맥북,번개장터,405646902,애플 아이맥 m4 실버 16gb 256gb 맥북 에어 m4 교환 가능,1500000,판매중,,https://media.bunjang.co.kr/product/405646902_1_1777984502_w{res}.jpg,https://m.bunjang.co.kr/products/405646902,2026-05-06 21:06,애플 아이맥 m4 실버 16gb 256gb 맥북 에어 m4 교환,애플,맥북 에어,LAPTOP,N,16.0
맥북,번개장터,395977146,[풀박스] 맥북 프로13 M2 (터치바),1275000,판매중,,https://media.bunjang.co.kr/product/395977146_1_1777898821_w{res}.jpg,https://m.bunjang.co.kr/products/395977146,2026-05-06 21:05,[스] 맥북 프로13 m2 (터치바),애플,맥북 프로,LAPTOP,N,
맥북,번개장터,390003153,맥북프로 포토샵 및 로직용,100000,판매중,,https://media.bunjang.co.kr/product/390003153_1_1771408304_w{res}.jpg,https://m.bunjang.co.kr/products/390003153,2026-05-06 21:04,맥북프로 포토샵 및 로직용,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,393397413,고장/파손/침수 맥북 매입 / 노트북 매입 / 데스크탑 (전기능불량 침수,10000000,판매중,,https://media.bunjang.co.kr/product/393397413_1_1776815668_w{res}.jpg,https://m.bunjang.co.kr/products/393397413,2026-05-06 21:03,고장/파손/침수 맥북 매입 / 노트북 매입 / 데스크탑 (전기능불량 침수,애플,맥북,LAPTOP,N,
맥북,번개장터,406413142,m1 맥북 프로 13 16기가램 / 512저장용량 팝니다!,830000,판매중,,https://media.bunjang.co.kr/product/406413142_1_1778068952_w{res}.jpg,https://m.bunjang.co.kr/products/406413142,2026-05-06 21:02,m1 맥북 프로 13 16기가램 / 512저장용량 !,애플,맥북 프로,LAPTOP,N,16.0
맥북,번개장터,405909558,뉴맥북 12인치 골드 (배터리 효율 100%),320000,판매중,,https://media.bunjang.co.kr/product/405909558_1_1777885388_w{res}.jpg,https://m.bunjang.co.kr/products/405909558,2026-05-06 21:00,뉴맥북 12인치 골드 (배터리 효율 100%),애플,맥북,LAPTOP,N,
맥북,번개장터,406412741,[최저가/번장1등]큐베이스에이블톤가상악기플러그인로직오토튠프로어도비원격설치,10000,판매중,,https://media.bunjang.co.kr/product/406412741_1_1778068816_w{res}.jpg,https://m.bunjang.co.kr/products/406412741,2026-05-06 21:00,[최저가/번장1등]큐베이스에이블톤가상악기플러그인로직오토튠프로어도비원격설치,,,UNKNOWN,N,
맥북,번개장터,405970875,(미개봉)맥북에어 13인치 M5 (16GB/512GB),1600000,판매중,,https://media.bunjang.co.kr/product/405970875_1_1777901140_w{res}.jpg,https://m.bunjang.co.kr/products/405970875,2026-05-06 21:00,()맥북에어 13인치 m5 (16gb/512gb),애플,맥북 에어,LAPTOP,N,16.0
맥북,번개장터,403789649,삽니다 맥북 프로 에어 맥미니 아이맥 아이패드 갤럭시탭 노트북,7000000,판매중,,https://media.bunjang.co.kr/product/403789649_1_1777443752_w{res}.jpg,https://m.bunjang.co.kr/products/403789649,2026-05-06 21:00,맥북 프로 에어 맥미니 아이맥 아이패드 갤럭시탭 노트북,삼성,맥북 프로,PHONE,N,
맥북,번개장터,333781833,맥북에어 맥북 프로 매입 m1 m2 m3 m4 m5 14인치 16인치,3000000,판매중,,https://media.bunjang.co.kr/product/333781833_1_1777014386_w{res}.jpg,https://m.bunjang.co.kr/products/333781833,2026-05-06 21:00,맥북에어 맥북 프로 매입 m1 m2 m3 m4 m5 14인치 16인치,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,406412600,[최저가/번장1등]큐베이스에이블톤가상악기플러그인로직오토튠프로어도비원격설치,10000,판매중,,https://media.bunjang.co.kr/product/406412600_1_1778068783_w{res}.jpg,https://m.bunjang.co.kr/products/406412600,2026-05-06 20:59,[최저가/번장1등]큐베이스에이블톤가상악기플러그인로직오토튠프로어도비원격설치,,,UNKNOWN,N,
맥북,번개장터,406412311,애플 맥북에어 2013,110000,판매중,,https://media.bunjang.co.kr/product/406412311_1_1778068703_w{res}.jpg,https://m.bunjang.co.kr/products/406412311,2026-05-06 20:58,애플 맥북에어 2013,애플,맥북 에어,LAPTOP,N,
맥북,번개장터,405193626,애플 맥북 에어 13 M5 미드나이트 512GB,1500000,판매중,,https://media.bunjang.co.kr/product/405193626_1_1777859640_w{res}.jpg,https://m.bunjang.co.kr/products/405193626,2026-05-06 20:55,애플 맥북 에어 13 m5 미드나이트 512gb,애플,맥북 에어,LAPTOP,N,512.0
맥북,번개장터,406085252,맥북네오 시트러스 기본형,750000,판매중,,https://media.bunjang.co.kr/product/406085252_1_1777968228_w{res}.jpg,https://m.bunjang.co.kr/products/406085252,2026-05-06 20:50,맥북네오 시트러스 기본형,애플,맥북,LAPTOP,N,
맥북,번개장터,406106103,맥북 프로 14 M4pro 1TB 48GB 스페이스 블랙,3200000,판매중,,https://media.bunjang.co.kr/product/406106103_1_1777962327_w{res}.jpg,https://m.bunjang.co.kr/products/406106103,2026-05-06 20:48,맥북 프로 14 m4pro 1tb 48gb 스페이스 블랙,애플,맥북 프로,LAPTOP,N,48.0
맥북,번개장터,405674978,노트북 맥북프로 M4pro 14 고급형 풀박스 애플케어플러스,3800000,판매중,,https://media.bunjang.co.kr/product/405674978_1_1777992142_w{res}.jpg,https://m.bunjang.co.kr/products/405674978,2026-05-06 20:47,노트북 맥북프로 m4pro 14 고급형 스 애플케어플러스,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,404915087,맥북프로 16인치 2021 M1 Pro 16GB 1TB 스페이스그레,1700000,판매중,,https://media.bunjang.co.kr/product/404915087_1_1777517307_w{res}.jpg,https://m.bunjang.co.kr/products/404915087,2026-05-06 20:40,맥북프로 16인치 2021 m1 pro 16gb 1tb 스페이스그레,애플,맥북 프로,LAPTOP,N,16.0
맥북,번개장터,405474293,맥북프로 14 M1 Pro / 32GB / 1TB / 실버 판매합니다,1300000,판매중,,https://media.bunjang.co.kr/product/405474293_1_1777738617_w{res}.jpg,https://m.bunjang.co.kr/products/405474293,2026-05-06 20:36,맥북프로 14 m1 pro / 32gb / 1tb / 실버,애플,맥북 프로,LAPTOP,N,32.0
맥북,번개장터,404420588,Vention 65w 25000mah 보조배터리,29000,판매중,,https://media.bunjang.co.kr/product/404420588_1_1777299773_w{res}.jpg,https://m.bunjang.co.kr/products/404420588,2026-05-06 20:36,vention 65w 25000mah 보조배터리,,,UNKNOWN,N,
맥북,번개장터,395918310,맥북 프로 2018 15인치 부품용,300000,판매중,,https://media.bunjang.co.kr/product/395918310_1_1774430449_w{res}.jpg,https://m.bunjang.co.kr/products/395918310,2026-05-06 20:30,맥북 프로 2018 15인치 부품용,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,391747213,맥북 에어 M1 256GB 실버 + 매직마우스 + 박스풀세트,770000,판매중,,https://media.bunjang.co.kr/product/391747213_1_1773714515_w{res}.jpg,https://m.bunjang.co.kr/products/391747213,2026-05-06 20:27,맥북 에어 m1 256gb 실버 + 매직마우스 + 박스풀세트,애플,맥북 에어,LAPTOP,N,256.0
맥북,번개장터,406404903,[매입]미개봉 LG그램 갤럭시북 맥북 기업용 대량매입 게이밍 노트북,4000000,판매중,,https://media.bunjang.co.kr/product/406404903_1_1778066740_w{res}.jpg,https://m.bunjang.co.kr/products/406404903,2026-05-06 20:25,[매입] lg그램 갤럭시북 맥북 기업용 대량매입 게이밍 노트북,삼성,맥북,PHONE,N,
맥북,번개장터,406059828,Macbook pro 14 맥북프로 14,1900000,판매중,,https://media.bunjang.co.kr/product/406059828_1_1778066296_w{res}.jpg,https://m.bunjang.co.kr/products/406059828,2026-05-06 20:21,macbook pro 14 맥북프로 14,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,406402130,[구매글] 맥북프로 M2 Pro 32gb 512g~1tb 실 구매합니다.,1500000,판매중,,https://media.bunjang.co.kr/product/406402130_1_1778068524_w{res}.jpg,https://m.bunjang.co.kr/products/406402130,2026-05-06 20:14,[구매글] 맥북프로 m2 pro 32gb 512g~1tb 실 .,애플,맥북 프로,LAPTOP,N,32.0
맥북,번개장터,306053085,맥북 에어 13 스페이스그레이/M1/256GB/8G/13.3인치,550000,판매중,,https://media.bunjang.co.kr/product/306053085_1_1776868896_w{res}.jpg,https://m.bunjang.co.kr/products/306053085,2026-05-06 20:13,맥북 에어 13 스페이스그레이/m1/256gb/8g/13.3인치,애플,맥북 에어,LAPTOP,N,256.0
맥북,번개장터,406028505,애플케어 맥북네오 인디고 512g 팝니다,950000,판매중,,https://media.bunjang.co.kr/product/406028505_1_1778066027_w{res}.jpg,https://m.bunjang.co.kr/products/406028505,2026-05-06 20:12,애플케어 맥북네오 인디고 512g,애플,맥북,LAPTOP,N,
맥북,번개장터,404262088,애플 맥북 프로 소노마 설치,139000,판매중,,https://media.bunjang.co.kr/product/404262088_1_1777243198_w{res}.jpg,https://m.bunjang.co.kr/products/404262088,2026-05-06 20:09,애플 맥북 프로 소노마 설치,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,406400758,맥북 프로 M4 14인치 24GB 512 풀박스,2350000,판매중,,https://media.bunjang.co.kr/product/406400758_1_1778065742_w{res}.jpg,https://m.bunjang.co.kr/products/406400758,2026-05-06 20:09,맥북 프로 m4 14인치 24gb 512 스,애플,맥북 프로,LAPTOP,N,24.0
맥북,번개장터,406399957,맥북 에어 M4 13인치 실버 16GB 512,1330000,판매중,,https://media.bunjang.co.kr/product/406399957_1_1778065569_w{res}.jpg,https://m.bunjang.co.kr/products/406399957,2026-05-06 20:05,맥북 에어 m4 13인치 실버 16gb 512,애플,맥북 에어,LAPTOP,N,16.0
맥북,번개장터,404745045,맥북에어 M4 13인치 16GB 256GB,1200000,판매중,,https://media.bunjang.co.kr/product/404745045_1_1777845967_w{res}.jpg,https://m.bunjang.co.kr/products/404745045,2026-05-06 20:05,맥북에어 m4 13인치 16gb 256gb,애플,맥북 에어,LAPTOP,N,16.0
맥북,번개장터,405976156,"2020 맥북 에어 13, 스페이 스 그레이, M1, 256GB, 16G",750000,판매중,,https://media.bunjang.co.kr/product/405976156_1_1778065572_w{res}.jpg,https://m.bunjang.co.kr/products/405976156,2026-05-06 20:04,"2020 맥북 에어 13, 스페이 스 그레이, m1, 256gb, 16g",애플,맥북 에어,LAPTOP,N,256.0
맥북,번개장터,406049541,Apple MacBook Pro 15인치 i9 16gb 512gb,450000,판매중,,https://media.bunjang.co.kr/product/406049541_1_1778068996_w{res}.jpg,https://m.bunjang.co.kr/products/406049541,2026-05-06 20:00,apple macbook pro 15인치 i9 16gb 512gb,애플,,UNKNOWN,N,16.0
맥북,번개장터,404558290,it최고매입 갤럭시탭 s11 울트라 s 10 9 8 7  노트북 아이패드,5000000,판매중,,https://media.bunjang.co.kr/product/404558290_1_1777366260_w{res}.jpg,https://m.bunjang.co.kr/products/404558290,2026-05-06 20:00,it최고매입 갤럭시탭 s11 울트라 s 10 9 8 7 노트북 아이패드,삼성,아이패드,PHONE,N,
맥북,번개장터,404075236,매입 삼성 갤럭시북 lg 그램 360 울트라 노트북 맥북 프로 아이패드,7700000,판매중,,https://media.bunjang.co.kr/product/404075236_1_1777176575_w{res}.jpg,https://m.bunjang.co.kr/products/404075236,2026-05-06 20:00,매입 삼성 갤럭시북 lg 그램 360 울트라 노트북 맥북 프로 아이패드,삼성,맥북 프로,PHONE,N,
맥북,번개장터,398256989,[매입]갤럭시북프로 360 맥북 PC 게이밍노트북 24시간 출장방문매입,4850000,판매중,,https://media.bunjang.co.kr/product/398256989_1_1774839004_w{res}.jpg,https://m.bunjang.co.kr/products/398256989,2026-05-06 20:00,[매입]갤럭시북프로 360 맥북 pc 게이밍노트북 24시간 출장방문매입,삼성,맥북 프로,PHONE,N,
맥북,번개장터,404010237,맥북에어 M4 15인치 16GB 512GB 실버,1600000,판매중,,https://media.bunjang.co.kr/product/404010237_1_1777161831_w{res}.jpg,https://m.bunjang.co.kr/products/404010237,2026-05-06 19:59,맥북에어 m4 15인치 16gb 512gb 실버,애플,맥북 에어,LAPTOP,N,16.0
맥북,번개장터,406143865,맥북프로 13인치 2019,449000,판매중,,https://media.bunjang.co.kr/product/406143865_1_1777971810_w{res}.jpg,https://m.bunjang.co.kr/products/406143865,2026-05-06 19:58,맥북프로 13인치 2019,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,402110860,애플 맥북 화이트 (Mac OS X) 부품용,89000,판매중,,https://media.bunjang.co.kr/product/402110860_1_1776378977_w{res}.jpg,https://m.bunjang.co.kr/products/402110860,2026-05-06 19:57,애플 맥북 화이트 (mac os x) 부품용,애플,맥북,LAPTOP,N,
맥북,번개장터,406398075,A급 2021 맥북프로 16 A2485 M1max 32G 1T 24GPU,1999000,판매중,,https://media.bunjang.co.kr/product/406398075_1_1778065040_w{res}.jpg,https://m.bunjang.co.kr/products/406398075,2026-05-06 19:57,a급 2021 맥북프로 16 a2485 m1max 32g 1t 24gpu,애플,맥북 프로,LAPTOP,N,
맥북,번개장터,387661004,[매입] 갤럭시북 gram 그램노트북 맥북프로 맥북에어 아이맥 아이패드,1750000,판매중,,https://media.bunjang.co.kr/product/387661004_1_1770446351_w{res}.jpg,https://m.bunjang.co.kr/products/387661004,2026-05-06 19:57,[매입] 갤럭시북 gram 그램노트북 맥북프로 맥북에어 아이맥 아이패드,삼성,맥북 프로,PHONE,N,
맥북,번개장터,404631753,애플 맥북에어 13인치 i5 16GB,390000,판매중,,https://media.bunjang.co.kr/product/404631753_1_1778064774_w{res}.jpg,https://m.bunjang.co.kr/products/404631753,2026-05-06 19:53,애플 맥북에어 13인치 i5 16gb,애플,맥북 에어,LAPTOP,N,16.0
맥북,번개장터,335128353,맥북 프로 PRO 15인치 고급형 512GB 16RAM 2016 풀박스,390000,판매중,,https://media.bunjang.co.kr/product/335128353_1_1773269287_w{res}.jpg,https://m.bunjang.co.kr/products/335128353,2026-05-06 19:41,맥북 프로 pro 15인치 고급형 512gb 16ram 2016 스,애플,맥북 프로,LAPTOP,N,512.0
맥북,번개장터,406210899,맥북 프로 M4 pro 16인치 24gb 512ssd 스페이스블랙,2660000,판매중,,https://media.bunjang.co.kr/product/406210899_1_1777990012_w{res}.jpg,https://m.bunjang.co.kr/products/406210899,2026-05-06 19:40,맥북 프로 m4 pro 16인치 24gb 512ssd 스페이스블랙,애플,맥북 프로,LAPTOP,N,24.0
맥북,번개장터,405108362,S급 ) 맥북 에어 M4 13인치 16gb 512ssd 스카이블루,1380000,판매중,,https://media.bunjang.co.kr/product/405108362_1_1777603717_w{res}.jpg,https://m.bunjang.co.kr/products/405108362,2026-05-06 19:39,s급 ) 맥북 에어 m4 13인치 16gb 512ssd 스카이블루,애플,맥북 에어,LAPTOP,N,16.0
맥북,번개장터,405019156,맥북 에어m2 핀매,690000,판매중,,https://media.bunjang.co.kr/product/405019156_1_1777551619_w{res}.jpg,https://m.bunjang.co.kr/products/405019156,2026-05-06 19:39,맥북 에어m2 핀매,애플,맥북 에어,LAPTOP,N,
맥북,번개장터,405018896,삼성 오디세이 게이밍 노트북 판매,550000,판매중,,https://media.bunjang.co.kr/product/405018896_1_1777551528_w{res}.jpg,https://m.bunjang.co.kr/products/405018896,2026-05-06 19:39,삼성 오디세이 게이밍 노트북,,,LAPTOP,N,
맥북,번개장터,406393974,[매입]미개봉 LG그램 갤럭시북 맥북 기업용 대량매입 게이밍 노트북,3500000,판매중,,https://media.bunjang.co.kr/product/406393974_1_1778063952_w{res}.jpg,https://m.bunjang.co.kr/products/406393974,2026-05-06 19:39,[매입] lg그램 갤럭시북 맥북 기업용 대량매입 게이밍 노트북,삼성,맥북,PHONE,N,
맥북,번개장터,404728178,2021 16인치 맥북프로 32gb 1tb,650000,판매중,,https://media.bunjang.co.kr/product/404728178_1_1778063986_w{res}.jpg,https://m.bunjang.co.kr/products/404728178,2026-05-06 19:38,2021 16인치 맥북프로 32gb 1tb,애플,맥북 프로,LAPTOP,N,32.0
맥북,번개장터,405088769,대전 맥북 에어 M3 15인치 8gb/256gb 실버,880000,판매중,,https://media.bunjang.co.kr/product/405088769_1_1778003984_w{res}.jpg,https://m.bunjang.co.kr/products/405088769,2026-05-06 19:37,대전 맥북 에어 m3 15인치 8gb/256gb 실버,애플,맥북 에어,LAPTOP,N,256.0
맥북,번개장터,366480703,맥북 2011 (배터리 없음),65000,판매중,,https://media.bunjang.co.kr/product/366480703_1_1772978372_w{res}.jpg,https://m.bunjang.co.kr/products/366480703,2026-05-06 19:36,맥북 2011 (배터리 없음),애플,맥북,LAPTOP,N,
맥북,번개장터,401959999,애플 맥북 네오 512G,1000000,판매중,,https://media.bunjang.co.kr/product/401959999_1_1777684295_w{res}.jpg,https://m.bunjang.co.kr/products/401959999,2026-05-06 19:32,애플 맥북 네오 512g,애플,맥북,LAPTOP,N,
맥북,번개장터,406392377,애플 맥북에어 11인치 2011년형,100000,판매중,,https://media.bunjang.co.kr/product/406392377_1_1778063545_w{res}.jpg,https://m.bunjang.co.kr/products/406392377,2026-05-06 19:32,애플 맥북에어 11인치 2011년형,애플,맥북 에어,LAPTOP,N,
맥북,번개장터,406392305,맥북에어 13인치 m5 실버 16/512gb 미개봉 새상품,1570000,판매중,,https://media.bunjang.co.kr/product/406392305_1_1778063525_w{res}.jpg,https://m.bunjang.co.kr/products/406392305,2026-05-06 19:32,맥북에어 13인치 m5 실버 16/512gb,애플,맥북 에어,LAPTOP,N,512.0
